date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country
6/10/2014 0:00,470000,3,1.75,2290,14800,1,0,0,3,1620,670,1965,1993,5319 NE 201st Pl,Lake Forest Park,WA 98155,USA
6/10/2014 0:00,483300,4,2,1210,11100,1,0,0,4,1210,0,1955,2009,3911 147th Ave SE,Bellevue,WA 98006,USA
6/10/2014 0:00,659000,3,2.5,2510,6320,2,0,0,3,2510,0,1996,0,2651 230th Ave SE,Sammamish,WA 98075,USA
6/10/2014 0:00,480000,4,1.75,2320,4322,1,0,0,3,1140,1180,1910,2006,3149 35th Ave S,Seattle,WA 98144,USA
6/10/2014 0:00,165000,3,1,970,6600,1,0,0,3,970,0,1965,1993,13240 Occidental Ave S,Burien,WA 98168,USA
6/10/2014 0:00,659500,3,1.75,1820,5500,1,0,0,4,1620,200,1957,2001,4115 NE 62nd St,Seattle,WA 98115,USA
6/10/2014 0:00,219900,3,1,970,7742,1,0,0,4,970,0,1967,0,31716 6th Ave S,Federal Way,WA 98003,USA
6/10/2014 0:00,315000,2,1,1740,3622,1,0,0,4,950,790,1924,0,5237 Martin Luther King Jr Way S,Seattle,WA 98118,USA
6/10/2014 0:00,250000,3,1.75,1590,7560,1,0,0,3,1130,460,1984,0,12033 SE 223rd Dr,Kent,WA 98031,USA
6/10/2014 0:00,268000,2,1,1380,5000,1,0,0,3,870,510,1943,2002,3010 S Holden St,Seattle,WA 98108,USA
6/10/2014 0:00,380000,4,1.5,1680,11123,1,0,0,3,1130,550,1959,1989,236 NW 176th Pl,Shoreline,WA 98177,USA
6/10/2014 0:00,499000,2,1,1220,3000,1,0,0,3,920,300,1926,2003,637 NW 74th St,Seattle,WA 98117,USA
6/10/2014 0:00,285000,2,2,1651,18200,1,0,0,3,1651,0,1946,0,15923 Vashon Hwy SW,Vashon,WA 98070,USA
6/10/2014 0:00,183000,3,1.75,1330,9200,1,0,0,4,1330,0,1973,0,3301 20th St SE,Auburn,WA 98092,USA
6/10/2014 0:00,1070000,3,3,2940,4622,2,0,0,4,2230,710,1988,0,4814 University View Pl NE,Seattle,WA 98105,USA
6/10/2014 0:00,429000,3,3.25,1410,1246,3,0,0,3,1410,0,2005,0,9507 Ashworth Ave N,Seattle,WA 98103,USA
6/10/2014 0:00,403000,2,1,1100,3598,1,0,0,4,1100,0,1926,1993,3242 15th Ave S,Seattle,WA 98144,USA
6/10/2014 0:00,375500,3,1.5,1530,7200,1,0,0,3,1530,0,1975,0,3005 NE 194th St,Lake Forest Park,WA 98155,USA
6/10/2014 0:00,1795000,5,3.25,5270,17232,2,0,1,3,4010,1260,1977,2003,5355 84th Pl SE,Mercer Island,WA 98040,USA
6/10/2014 0:00,516200,3,2,2110,5150,1,0,0,5,1080,1030,1919,1934,4836 S Findlay St,Seattle,WA 98118,USA
6/10/2014 0:00,385000,4,1.75,1720,8750,1,0,0,3,860,860,1971,0,9813 NE 140th St,Kirkland,WA 98034,USA
6/10/2014 0:00,515000,3,2.5,1800,5001,2,0,0,3,1800,0,1996,0,8230 NE 125th Ct,Kirkland,WA 98034,USA
6/10/2014 0:00,375000,4,2.5,2210,9427,2,0,0,3,2210,0,1999,0,475 S 190th St,Burien,WA 98148,USA
6/10/2014 0:00,650000,4,2.25,2560,9731,2,0,0,4,2560,0,1973,0,7014 NE 139th St,Kirkland,WA 98034,USA
6/10/2014 0:00,306888,2,1.5,1010,7719,2,0,0,3,1010,0,1981,2013,2314 Blaine Ave NE,Renton,WA 98056,USA
6/10/2014 0:00,870000,4,2.5,3340,12248,2,0,1,3,2470,870,1998,2006,1919 Fairmount Ave SW,Seattle,WA 98126,USA
6/10/2014 0:00,310000,4,1,1740,11075,1.5,0,0,3,1740,0,1965,1993,2109 N 161st Pl,Shoreline,WA 98133,USA
6/10/2014 0:00,251750,3,2,1320,7200,1,0,0,5,1320,0,1975,0,12526 SE 232nd St,Kent,WA 98031,USA
6/10/2014 0:00,366000,3,1.75,1520,8625,1,0,0,3,1520,0,1976,0,19223 89th Ave NE,Bothell,WA 98011,USA
6/10/2014 0:00,429950,3,1.5,2010,9480,1,0,0,3,1570,440,1951,1994,11049 Sand Point Way NE,Seattle,WA 98125,USA
6/10/2014 0:00,710000,3,3.5,2440,3427,2,0,0,3,1990,450,2000,0,2469 132nd Ave SE,Bellevue,WA 98005,USA
6/10/2014 0:00,895000,5,2.5,2550,20875,1,0,0,4,1610,940,1953,1983,11034 NE 26th Pl,Bellevue,WA 98004,USA
6/10/2014 0:00,149500,3,1,1010,9450,1,0,0,4,1010,0,1959,0,27019 15th Ave S,Des Moines,WA 98198,USA
6/10/2014 0:00,310000,3,2.5,1780,6771,1,0,0,3,1230,550,1990,2009,8833 14th Ave SW,Seattle,WA 98106,USA
6/10/2014 0:00,555000,3,2,2180,4976,1.5,0,2,4,1680,500,1930,0,3763 SW Hinds St,Seattle,WA 98126,USA
6/10/2014 0:00,750000,5,3.25,2750,7500,2,0,1,3,2150,600,1937,1997,10237 NE 64th St,Kirkland,WA 98033,USA
6/10/2014 0:00,745000,4,3.25,3490,7024,2,0,0,3,3490,0,2006,0,27520 SE 28th Ct,Sammamish,WA 98075,USA
6/10/2014 0:00,695000,3,2.5,2550,45254,2,0,0,3,2550,0,2001,0,4792-4798 281st Ave NE,Redmond,WA 98053,USA
6/10/2014 0:00,433000,3,1.75,1870,7189,1,0,0,3,1270,600,1959,1989,6811 51st Ave S,Seattle,WA 98118,USA
6/10/2014 0:00,307000,4,1,1150,8184,1.5,0,0,3,1150,0,1947,2012,15562 9th Ave NE,Shoreline,WA 98155,USA
6/10/2014 0:00,655275,3,1.75,2050,11856,1,0,0,3,1460,590,1962,2003,4040 134th Ave SE,Bellevue,WA 98006,USA
6/10/2014 0:00,392000,4,2.75,1940,6555,2,0,0,3,1940,0,1990,2009,25804-25810 Lake Wilderness Country Club Dr SE,Maple Valley,WA 98038,USA
6/10/2014 0:00,1180000,5,3.75,3630,6000,1.5,0,0,3,2470,1160,2004,2003,810 5th St,Kirkland,WA 98033,USA
6/10/2014 0:00,359950,3,1.75,1890,9100,2,0,0,4,1890,0,1952,0,1633 N 192nd St,Shoreline,WA 98133,USA
6/10/2014 0:00,360000,4,2,1630,10375,1,0,0,5,1630,0,1968,0,17602 197th Pl NE,Woodinville,WA 98077,USA
6/10/2014 0:00,566000,4,1.75,2440,5000,1,0,0,3,1340,1100,1954,2005,7328 12th Ave NW,Seattle,WA 98117,USA
6/10/2014 0:00,700000,5,2.75,3100,9825,2,0,2,4,3100,0,1950,1982,4251 NE 125th St,Seattle,WA 98125,USA
6/10/2014 0:00,415000,3,2.5,2090,6045,2,0,0,3,2090,0,2000,0,3307 NE 7th St,Renton,WA 98056,USA
6/10/2014 0:00,199500,3,1,920,9812,1,0,0,4,920,0,1962,0,34021 40th Ave S,Auburn,WA 98001,USA
6/10/2014 0:00,749000,3,1,1580,5000,1.5,0,0,3,1580,0,1926,2003,7526 Jones Ave NW,Seattle,WA 98117,USA
6/10/2014 0:00,680000,3,1.75,1760,8400,1,0,0,4,1460,300,1960,2001,7510 45th Ave SW,Seattle,WA 98136,USA
6/10/2014 0:00,400000,4,2.5,2530,7563,1,0,0,3,1440,1090,1978,0,9808 NE 204th Pl,Bothell,WA 98011,USA
6/10/2014 0:00,608000,4,2.75,2490,9714,1,0,0,4,1400,1090,1983,0,10500-10598 NE 168th St,Bothell,WA 98011,USA
6/10/2014 0:00,589900,4,4.5,3870,35889,2,0,0,3,2530,1340,2001,0,24718 SE Mirrormont Dr,Issaquah,WA 98027,USA
6/10/2014 0:00,480000,5,2.5,2732,9500,1,0,2,4,1870,862,1975,0,1006 S 286th Pl,Federal Way,WA 98003,USA
6/10/2014 0:00,1059500,5,3.25,3230,3825,2,0,0,3,2480,750,2014,0,6729 Earl Ave NW,Seattle,WA 98117,USA
6/10/2014 0:00,915000,6,3.75,2930,14980,2,0,3,3,2930,0,2013,1923,6478 167th Ln SE,Bellevue,WA 98006,USA
6/10/2014 0:00,695000,4,3.5,3510,9364,2,0,0,3,3510,0,2001,0,34809 SE Garden Ct,Snoqualmie,WA 98065,USA
6/10/2014 0:00,899900,4,2.5,2580,3909,2,0,0,3,2580,0,2013,1923,1235 Market St,Kirkland,WA 98033,USA
6/10/2014 0:00,499950,2,2.25,1060,1208,2,0,0,3,940,120,2005,0,2008 Yale Ave E,Seattle,WA 98102,USA
6/10/2014 0:00,533112,4,2.75,2790,8853,2,0,0,3,2790,0,2013,1923,1030 SE 10th St,North Bend,WA 98045,USA
6/10/2014 0:00,303210,4,2.5,2009,5000,2,0,0,3,2009,0,2014,0,2411 57th St SE,Auburn,WA 98092,USA
6/10/2014 0:00,525000,5,2.75,2880,8364,2,0,0,3,2880,0,2006,0,407 Kitsap Ave NE,Renton,WA 98059,USA
6/10/2014 0:00,399950,2,1,710,1157,2,0,0,4,710,0,1943,0,2358 Fairview Ave E,Seattle,WA 98102,USA
6/11/2014 0:00,850830,3,2.5,2070,13241,1.5,0,0,5,1270,800,1910,0,2505 Boyer Ave E,Seattle,WA 98102,USA
6/11/2014 0:00,371500,3,2,1370,8336,1,0,0,5,1370,0,1964,0,2320 N 161st St,Shoreline,WA 98133,USA
6/11/2014 0:00,522000,3,1.75,1730,8400,1,0,0,4,1400,330,1980,0,8605 169th Ct NE,Redmond,WA 98052,USA
6/11/2014 0:00,588000,4,2,1680,5000,1,0,0,3,980,700,1950,2005,7734 39th Ave NE,Seattle,WA 98115,USA
6/11/2014 0:00,276900,2,1,1350,10096,1,0,2,4,1350,0,1952,0,428 Orchard Ave NE,North Bend,WA 98045,USA
6/11/2014 0:00,248000,5,1.5,1510,9078,1,0,0,4,1510,0,1959,0,2052 S 132nd St,SeaTac,WA 98168,USA
6/11/2014 0:00,280000,3,2.5,1860,6607,2,0,0,3,1860,0,1989,0,1206 SW 349th St,Federal Way,WA 98023,USA
6/11/2014 0:00,495000,6,5,3440,4500,2,0,0,3,3280,160,2007,0,321 Hardie Ave NW,Renton,WA 98057,USA
6/11/2014 0:00,665000,6,3,4250,4400,2.5,0,0,4,3020,1230,1902,0,3907 S Edmunds St,Seattle,WA 98118,USA
6/11/2014 0:00,290300,2,1,860,3874,1,0,0,4,860,0,1931,0,915 N 1st St,Renton,WA 98057,USA
6/11/2014 0:00,527000,2,1.75,1640,4080,1,0,0,3,840,800,1921,2000,4746 Thackeray Pl NE,Seattle,WA 98105,USA
6/11/2014 0:00,487028,2,1.5,1295,1093,2,0,0,3,1105,190,2007,0,2514 E Denny Way,Seattle,WA 98122,USA
6/11/2014 0:00,325000,3,1.75,1790,27427,1,0,0,3,1130,660,1978,0,43404 SE 76th St,Snoqualmie,WA 98065,USA
6/11/2014 0:00,799000,3,1.5,2210,6300,1.5,0,0,5,2210,0,1916,0,1422 33rd Ave S,Seattle,WA 98144,USA
6/11/2014 0:00,7062500,5,4.5,10040,37325,2,1,2,3,7680,2360,1940,2001,4442 95th Ave NE,Bellevue,WA 98004,USA
6/11/2014 0:00,354000,3,1,940,10368,1,0,0,3,940,0,1965,1993,15550 NE 60th St,Redmond,WA 98052,USA
6/11/2014 0:00,262500,3,1.5,1160,8906,1,0,0,3,1160,0,1962,2003,7327 33rd Ave S,Seattle,WA 98118,USA
6/11/2014 0:00,560200,3,2.5,1990,3984,2,0,0,3,1990,0,2004,2003,24134 SE 20th St,Sammamish,WA 98075,USA
6/11/2014 0:00,220000,3,1,1050,6300,1,0,0,3,1050,0,1942,1999,10102 33rd Ave SW,Seattle,WA 98146,USA
6/11/2014 0:00,650000,2,1,1030,5750,1,0,0,5,1030,0,1928,1970,1923 46th Ave SW,Seattle,WA 98116,USA
6/11/2014 0:00,435000,3,2.5,1420,2581,3,0,0,3,1420,0,2004,2003,136 N 101st St,Seattle,WA 98133,USA
6/11/2014 0:00,800000,4,3.75,2690,4000,2,0,3,4,2120,570,1909,1989,2537 11th Ave W,Seattle,WA 98119,USA
6/11/2014 0:00,1010000,4,2.5,3760,29224,2,0,0,3,3760,0,1987,2000,15736 NE 134th St,Redmond,WA 98052,USA
6/11/2014 0:00,200000,2,1,700,4700,1,0,0,5,700,0,1953,0,751 Redmond Ave NE,Renton,WA 98056,USA
6/11/2014 0:00,295000,5,3.5,2100,5107,2,0,0,3,1410,690,1999,0,10026 61st Ave S,Seattle,WA 98178,USA
6/11/2014 0:00,580379,4,2.75,2240,27820,1.5,0,0,4,2240,0,1976,1992,21404 SE 19th St,Sammamish,WA 98075,USA
6/11/2014 0:00,875000,4,2.5,3470,32109,2,0,0,3,3470,0,1995,0,22618 NE 143rd Ct,Woodinville,WA 98077,USA
6/11/2014 0:00,515000,3,2.5,3370,19585,2,0,0,3,3200,170,1951,1994,15043 Densmore Ave N,Shoreline,WA 98133,USA
6/11/2014 0:00,599000,4,2.5,2790,230868,2,0,0,3,2790,0,1989,0,18905 240th Ave NE,Woodinville,WA 98077,USA
6/11/2014 0:00,285000,3,2.5,1870,4060,2,0,0,3,1870,0,2005,0,13303 SE 227th St,Kent,WA 98042,USA
6/11/2014 0:00,290000,3,1.75,1520,15090,1,0,0,4,1520,0,1968,0,28515 SE 228th St,Maple Valley,WA 98038,USA
6/11/2014 0:00,355000,1,1.75,750,20339,1,0,0,4,550,200,1946,1989,14128 W Lake Kathleen Dr SE,Renton,WA 98059,USA
6/11/2014 0:00,381000,3,1.5,1460,11407,1,0,0,3,1460,0,1954,2005,16044 33rd Ave NE,Lake Forest Park,WA 98155,USA
6/11/2014 0:00,571000,3,2.5,2600,7465,2,0,0,3,2600,0,1988,2000,15201 93rd Pl NE,Bothell,WA 98011,USA
6/11/2014 0:00,852600,4,2.5,3320,11901,2,0,0,5,2650,670,1977,0,5334-5394 134th Ave SE,Bellevue,WA 98006,USA
6/11/2014 0:00,1085000,5,2.5,2340,6000,2,0,0,4,2340,0,1922,0,3107 37th Pl S,Seattle,WA 98144,USA
6/11/2014 0:00,371000,3,1,890,7200,1,0,0,3,890,0,1951,1994,3843 NE 113th St,Seattle,WA 98125,USA
6/11/2014 0:00,514000,3,1.75,1720,5899,1,0,1,3,1220,500,1986,0,4052 SW Myrtle St,Seattle,WA 98136,USA
6/11/2014 0:00,386000,3,1.5,1270,1318,2,0,0,3,1080,190,2004,2003,3613 Gilman Ave W,Seattle,WA 98199,USA
6/11/2014 0:00,464000,4,2.5,2180,7203,2,0,0,4,2180,0,1989,0,5055 NE 23rd St,Renton,WA 98059,USA
6/11/2014 0:00,335000,4,2.25,2030,13500,1,0,0,3,1230,800,1963,2008,20532 SE 159th St,Renton,WA 98059,USA
6/11/2014 0:00,740000,4,2.75,2490,17833,2,0,2,3,1490,1000,1979,2014,12537 41st Ave NE,Seattle,WA 98125,USA
6/11/2014 0:00,465000,4,1.75,1470,5350,1,0,0,3,980,490,1955,2005,10424 12th Ave NE,Seattle,WA 98125,USA
6/11/2014 0:00,700000,3,2.75,2500,7378,1,0,0,5,1390,1110,1948,1985,10050 11th Ave NW,Seattle,WA 98177,USA
6/11/2014 0:00,785000,3,3.5,4500,21870,2,0,0,3,4500,0,2004,2003,13528 SE 333rd Pl,Auburn,WA 98092,USA
6/11/2014 0:00,350000,3,3.25,1460,1592,2,0,0,3,1130,330,2006,0,6003 Lanham Pl SW,Seattle,WA 98126,USA
6/11/2014 0:00,148000,1,1,620,8261,1,0,0,3,620,0,1939,1969,9854 25th Ave SW,Seattle,WA 98106,USA
6/11/2014 0:00,530000,3,1.75,1550,3680,1,0,0,3,1050,500,1927,2011,209 NW 73rd St,Seattle,WA 98117,USA
6/11/2014 0:00,349000,3,2.5,1430,1002,3,0,0,3,1430,0,2002,0,720 N 95th St,Seattle,WA 98103,USA
6/11/2014 0:00,240000,3,1.5,1360,9760,1.5,0,0,5,1360,0,1984,0,43712 SE 150th St,North Bend,WA 98045,USA
6/11/2014 0:00,330000,3,2.5,2210,7557,2,0,0,3,2210,0,1989,0,32739 47th Ave SW,Federal Way,WA 98023,USA
6/11/2014 0:00,735000,4,1.75,2460,5100,1.5,0,0,5,1450,1010,1909,1988,6815 26th Ave NE,Seattle,WA 98115,USA
6/11/2014 0:00,545000,3,2.5,2180,15693,1,0,0,4,1850,330,1979,0,1801 193rd Ave SE,Sammamish,WA 98075,USA
6/11/2014 0:00,214950,3,1.75,1570,4875,1,0,0,4,1310,260,1977,0,26712 186th Ave SE,Covington,WA 98042,USA
6/11/2014 0:00,657500,4,2.75,4140,24190,2,0,0,3,4140,0,2002,0,32927 143rd Ct SE,Auburn,WA 98092,USA
6/11/2014 0:00,476000,3,1,1140,5500,1.5,0,0,4,1140,0,1908,0,4415 29th Ave W,Seattle,WA 98199,USA
6/11/2014 0:00,2888000,5,6.25,8670,64033,2,0,4,3,6120,2550,1965,2003,1291 NW Elford Dr,Seattle,WA 98177,USA
6/11/2014 0:00,110000,2,1,800,15000,1,0,0,3,800,0,1927,2011,12231 14th Ave S,Seattle,WA 98168,USA
6/11/2014 0:00,292000,4,2.75,2414,7693,2,0,0,3,2414,0,2006,0,315 F St SE,Auburn,WA 98002,USA
6/11/2014 0:00,317000,3,1,1160,8813,1,0,0,3,1160,0,1952,2008,13319 1st Ave NE,Seattle,WA 98125,USA
6/11/2014 0:00,455000,4,2.5,3170,10688,2,0,2,3,3170,0,2001,0,1118 U St NW,Auburn,WA 98001,USA
6/11/2014 0:00,1365000,5,3.5,4210,17258,2,0,3,3,4210,0,1995,0,5564 169th Pl SE,Bellevue,WA 98006,USA
6/11/2014 0:00,460000,3,2,2060,4437,1,0,0,3,1030,1030,1929,0,3720 35th Ave SW,Seattle,WA 98126,USA
6/11/2014 0:00,405000,3,2,1640,7201,1,0,0,3,1640,0,1948,1994,12711 37th Ave NE,Seattle,WA 98125,USA
6/11/2014 0:00,333000,2,1,720,6686,1,0,0,3,720,0,1942,1999,9716 4th Ave NW,Seattle,WA 98117,USA
6/11/2014 0:00,427000,4,1,1860,4736,1.5,0,0,1,1860,0,1901,0,2411-2499 E Roy St,Seattle,WA 98112,USA
6/11/2014 0:00,742000,4,2.5,2810,10986,2,0,0,3,2810,0,1997,0,1755 268th Pl SE,Sammamish,WA 98075,USA
6/11/2014 0:00,465000,4,2.5,2090,9702,1,0,0,5,1320,770,1965,0,16135 Densmore Ave N,Shoreline,WA 98133,USA
6/11/2014 0:00,809950,4,2.5,3280,6181,2,0,0,3,3280,0,2001,0,19199 NE 43rd Ct,Sammamish,WA 98074,USA
6/11/2014 0:00,619400,4,2,2090,3610,1.5,0,0,5,1790,300,1927,0,8044 14th Avenue Northeast,Seattle,WA 98115,USA
6/11/2014 0:00,762400,3,1.75,2430,14607,1,0,1,3,1230,1200,1949,1970,4854 E Mercer Way,Mercer Island,WA 98040,USA
6/11/2014 0:00,535000,5,2.25,2520,49222,2,0,0,4,2520,0,1978,2000,20645 SE 123rd St,Issaquah,WA 98027,USA
6/11/2014 0:00,881000,5,3,2510,4125,1.5,0,3,5,1590,920,1925,0,540 33rd Ave S,Seattle,WA 98144,USA
6/11/2014 0:00,813000,4,2.75,3370,6675,1,0,3,4,1920,1450,1948,0,1501 33rd Ave S,Seattle,WA 98144,USA
6/11/2014 0:00,234000,3,2,1640,5280,1.5,0,0,5,1640,0,1910,0,28 M St NE,Auburn,WA 98002,USA
6/11/2014 0:00,308900,3,2.5,2250,7294,2,0,0,3,2250,0,1994,0,5006 Highland Dr SE,Auburn,WA 98092,USA
6/11/2014 0:00,450000,4,2.5,2300,19250,1,0,0,4,2300,0,1955,2009,13406 423rd Ave SE,North Bend,WA 98045,USA
6/11/2014 0:00,547500,3,3.5,1650,2262,3,0,0,3,1650,0,2010,0,769 N 74th St,Seattle,WA 98103,USA
6/11/2014 0:00,399950,2,1,710,1131,2,0,0,4,710,0,1943,0,2358 Fairview Ave E,Seattle,WA 98102,USA
6/11/2014 0:00,516000,4,3.5,2550,8698,2,0,0,3,2550,0,2007,0,8816 Venn Ave SE,Snoqualmie,WA 98065,USA
6/11/2014 0:00,250000,2,1.5,982,846,2,0,0,3,806,176,2006,0,10217 Aurora Ave N,Seattle,WA 98133,USA
6/11/2014 0:00,475000,3,2.25,1630,2520,2,0,0,3,1630,0,2005,0,2009 25th Ave NE,Issaquah,WA 98029,USA
6/11/2014 0:00,415000,4,2.5,2550,4500,2,0,0,3,2550,0,2009,0,564 Field Pl NE,Renton,WA 98059,USA
6/11/2014 0:00,545000,2,1.25,1240,2150,2,0,0,3,1240,0,2014,0,8050 14th Ave NW,Seattle,WA 98117,USA
6/11/2014 0:00,329950,3,2.5,2456,7566,2,0,0,3,2456,0,2012,1912,33800-33998 12th Pl SW,Federal Way,WA 98023,USA
6/12/2014 0:00,1325000,5,2.25,3200,20158,1,0,0,3,1600,1600,1965,1993,2154-2398 94th Ave NE,Clyde Hill,WA 98004,USA
6/12/2014 0:00,784000,3,3.5,3950,111078,1.5,0,0,3,2460,1490,1989,0,19851 NE Redmond Rd,Redmond,WA 98053,USA
6/12/2014 0:00,610750,4,2.25,2180,7297,2,0,0,3,2180,0,1984,0,21132 NE 42nd St,Sammamish,WA 98074,USA
6/12/2014 0:00,578000,4,2.5,3140,9225,1,0,2,5,1770,1370,1966,0,540 Raymond Pl NW,Renton,WA 98057,USA
6/12/2014 0:00,1485000,4,3.75,4030,10800,2,0,0,3,4030,0,2006,0,619 9th Ave,Kirkland,WA 98033,USA
6/12/2014 0:00,501000,3,1.75,1970,7972,1,0,3,5,1370,600,1976,0,8600-8604 NW 5th St,Renton,WA 98057,USA
6/12/2014 0:00,465250,5,2,1940,7642,1.5,0,0,3,1940,0,1957,2000,20028 18th Ave NW,Shoreline,WA 98177,USA
6/12/2014 0:00,2250000,5,4.25,4860,9453,1.5,0,1,5,3100,1760,1905,0,173 37th Ave E,Seattle,WA 98112,USA
6/12/2014 0:00,1095000,0,0,3064,4764,3.5,0,2,3,3064,0,1990,2009,814 E Howe St,Seattle,WA 98102,USA
6/12/2014 0:00,315000,2,1,970,5665,1,0,0,4,970,0,1908,0,4726 S Orcas St,Seattle,WA 98118,USA
6/12/2014 0:00,900000,4,2.25,2460,44431,1,0,0,4,2460,0,1957,2001,539 145th Ave SE,Bellevue,WA 98007,USA
6/12/2014 0:00,789500,4,2.5,3010,6100,2,0,0,3,3010,0,2005,0,6466 195th Pl NE,Redmond,WA 98052,USA
6/12/2014 0:00,678500,3,2,2460,6600,1,0,2,4,1370,1090,1952,0,9108 40th Ave SW,Seattle,WA 98136,USA
6/12/2014 0:00,342500,3,2,2080,11375,1,0,0,3,2080,0,2002,0,3322 261st Pl SE,Enumclaw,WA 98022,USA
6/12/2014 0:00,860000,4,3.25,3960,7012,2,0,0,3,3960,0,2005,0,19454 SE 27th Pl,Sammamish,WA 98075,USA
6/12/2014 0:00,306000,4,2.5,2490,8124,2,0,0,3,2490,0,2001,0,29742 129th Pl SE,Auburn,WA 98092,USA
6/12/2014 0:00,580000,5,2,2060,6000,2,0,0,3,2060,0,1903,2005,2107 NE 55th St,Seattle,WA 98105,USA
6/12/2014 0:00,405000,3,1,1330,15678,1,0,0,3,900,430,1984,0,3009 229th Pl NE,Sammamish,WA 98074,USA
6/12/2014 0:00,510000,3,1.75,1600,19200,1,0,0,4,1600,0,1967,0,13304 69th Ave NE,Kirkland,WA 98034,USA
6/12/2014 0:00,173000,2,1,820,10450,1,0,0,4,820,0,1965,0,10635 SE 196th St,Renton,WA 98055,USA
6/12/2014 0:00,210000,4,1.75,1200,7680,1,0,0,3,1200,0,1968,1997,32113 112th Pl SE,Auburn,WA 98092,USA
6/12/2014 0:00,445000,3,1,1050,5664,1,0,0,4,910,140,1947,1988,8244 40th Ave NE,Seattle,WA 98115,USA
6/12/2014 0:00,585000,3,2.5,1910,1501,2.5,0,0,3,1530,380,2007,0,2637 22nd Ave W,Seattle,WA 98199,USA
6/12/2014 0:00,381000,3,1.75,1800,6000,1,0,0,5,900,900,1950,0,1115 NE 168th St,Shoreline,WA 98155,USA
6/12/2014 0:00,890000,3,2.25,2060,8640,1,0,0,4,2060,0,1966,0,4810 109th Ave NE,Kirkland,WA 98033,USA
6/12/2014 0:00,235000,3,1.75,1840,9697,1,0,0,4,1500,340,1985,0,12034 SE 252 Pl,Kent,WA 98030,USA
6/12/2014 0:00,480000,3,2.5,1250,1103,3,0,2,3,1250,0,2005,0,513 N 46th St,Seattle,WA 98103,USA
6/12/2014 0:00,575000,2,1,1510,4032,1.5,0,0,3,1310,200,1935,1974,2002 28th Ave W,Seattle,WA 98199,USA
6/12/2014 0:00,350000,4,2.25,2300,4600,1.5,0,0,4,1340,960,1904,0,1517 17th Ave S,Seattle,WA 98144,USA
6/12/2014 0:00,259000,4,1.5,1490,7560,2,0,0,3,1490,0,1966,1963,25923 13th Ave S,Des Moines,WA 98198,USA
6/12/2014 0:00,599000,5,2.75,2820,4608,1,0,0,3,1450,1370,1967,2011,306 NW 82nd St,Seattle,WA 98117,USA
6/12/2014 0:00,210000,4,1.5,1130,7840,1,0,0,4,1130,0,1970,0,33818 35th Ave SW,Federal Way,WA 98023,USA
6/12/2014 0:00,1184000,4,2.5,3200,7500,1.5,0,1,5,1860,1340,1948,1985,7344 50th Ave NE,Seattle,WA 98115,USA
6/12/2014 0:00,545000,3,1,1510,5000,1.5,0,0,3,1510,0,1909,2004,5726 28th Ave NE,Seattle,WA 98105,USA
6/12/2014 0:00,299995,3,2.5,1970,7500,2,0,0,3,1970,0,1988,2000,4809 Mill Pond Loop,Auburn,WA 98092,USA
6/12/2014 0:00,440000,3,1,1210,5750,1.5,0,0,4,1210,0,1910,0,7006 46th Ave SW,Seattle,WA 98136,USA
6/12/2014 0:00,699000,4,2.5,3280,27441,2,0,0,3,3280,0,1996,0,7435 245th Way NE,Redmond,WA 98053,USA
6/12/2014 0:00,795000,3,2,2420,17859,1,0,1,5,1500,920,1979,0,7215 NE 119th Pl,Kirkland,WA 98034,USA
6/12/2014 0:00,445000,5,1.75,2460,6846,1.5,0,0,5,1340,1120,1911,1984,6444 Carleton Ave S,Seattle,WA 98108,USA
6/12/2014 0:00,397990,3,1,1180,11862,1,0,0,4,1180,0,1948,0,11739 4th Ave NW,Seattle,WA 98177,USA
6/12/2014 0:00,706000,3,2.75,1900,6400,1,0,0,5,1410,490,1942,0,4324 NE 56th St,Seattle,WA 98105,USA
6/12/2014 0:00,363000,3,3.25,1651,1779,2,0,0,3,1341,310,2008,0,10734 Whitman Ave N,Seattle,WA 98133,USA
6/12/2014 0:00,850000,4,2.25,2130,11843,2,0,0,4,2130,0,1972,0,7490 85th Ave SE,Mercer Island,WA 98040,USA
6/12/2014 0:00,620000,2,1,1430,3000,1.5,0,0,3,1300,130,1929,0,2215 E Miller St,Seattle,WA 98112,USA
6/12/2014 0:00,1228000,4,2.5,5730,44947,2,0,4,3,4280,1450,1991,0,20709 SE 4th St,Sammamish,WA 98074,USA
6/12/2014 0:00,333000,4,2.5,1910,9244,1,0,0,4,1910,0,1963,0,5811 NE 6th St,Renton,WA 98059,USA
6/12/2014 0:00,743000,3,1.75,2110,11250,1,0,0,4,2110,0,1961,2001,9201-9231 SE 70th Pl,Mercer Island,WA 98040,USA
6/12/2014 0:00,448000,2,1.5,1630,3780,1,0,0,4,890,740,1940,2001,3441 NW 59th St,Seattle,WA 98107,USA
6/12/2014 0:00,485000,4,2.5,2470,35073,2,0,0,3,2470,0,1989,0,17435 SE 329th St,Auburn,WA 98092,USA
6/12/2014 0:00,489950,4,2.25,2640,31941,1,0,0,4,2640,0,1986,0,16915 SE 325th Pl,Auburn,WA 98092,USA
6/12/2014 0:00,498500,5,2.75,2990,7420,2,0,0,3,2990,0,1996,0,4304 NE 7th St,Renton,WA 98059,USA
